filename,SC_gray,SC_blue_yellow,SC_red_green,CE_gray,CE_blue_yellow,CE_red_green,BG_diag,B_norm
'im_1213.jpg',0.543080202,0.348239612,0.585113173,0.00203784,0.000153409,0.00028191,0.44029994,0.160376217
'im_1214.jpg',1.119386313,0.86140152,1.165170757,0.003089482,0.0004367,0.000338508,0.882531518,0.497130907
'im_1215.jpg',0.969317686,0.618413361,0.891914624,0.005962042,0.000779291,0.000719259,1.215065355,1.009076127
'im_1216.jpg',0.684530376,0.603532402,0.82456921,0.002183286,0.000657099,0.00063393,0.490017655,0.281581484
'im_1217.jpg',0.90980626,0.960903751,1.249477808,0.001232012,0.000856982,0.001005395,0.698144914,0.276223369
'im_1218.jpg',0.594862041,0.470974837,1.065312773,0.007017984,0.000893703,0.000707958,1.496040138,1.37094195
'im_1219.jpg',0.668844225,0.577401052,0.765370619,0.003145013,0.000675817,0.000789628,0.604391413,0.330192468
'im_122.jpg',0.570211374,1.046100678,1.305555133,0.000998192,0.002102832,0.00076715,0.877578752,0.442254985
'im_1220.jpg',0.824096436,0.54558488,0.839332091,0.001659379,0.001044168,0.000260406,0.549734939,0.267454884
'im_1221.jpg',0.534889545,0.549549268,1.004838968,0.002206453,0.000441921,0.000348508,0.492527313,0.276592918
'im_1222.jpg',0.911167466,0.742203195,0.869788758,0.005546554,0.000593055,0.000429041,1.135262556,0.964824094
'im_1223.jpg',1.092721244,0.867036715,1.253539627,0.002578666,0.001036871,0.000818071,0.841240242,0.419049333
'im_1224.jpg',1.004214618,0.781169548,1.014337318,0.002113393,0.000520005,0.000805633,0.66482867,0.297201973
'im_1225.jpg',1.085494593,1.100583694,1.485516752,0.004521672,0.000715972,0.000431121,1.124823792,0.858490451
'im_1226.jpg',1.291064601,1.025419501,1.364009544,0.00467539,0.000852584,0.000648734,1.118047822,0.776226172
'im_1227.jpg',1.301119225,1.254567614,1.110133759,0.01063106,0.003910781,0.001002821,3.003195316,2.719845857
'im_1228.jpg',1.416709176,1.327958659,1.378573878,0.005765767,0.001827372,0.000898188,1.692412534,1.282363316
'im_1229.jpg',1.105497417,0.859857187,1.055001421,0.004282299,0.000953884,0.000498199,1.048368006,0.797877216
'im_123.jpg',1.383157061,0.955245719,1.219341031,0.003448789,0.00044487,0.000442792,1.024538455,0.586641318
'im_1230.jpg',0.92538781,0.77117642,1.014711174,0.00331089,0.00041805,0.00092612,0.791763092,0.49052419
'im_1231.jpg',0.697384461,0.360033946,0.454903731,0.005615248,0.000116483,0.000110047,0.850878536,0.710130921
'im_1232.jpg',1.077974892,0.863627461,1.11158902,0.005838535,0.00017636,0.000252632,1.233864274,1.043691915
'im_1233.jpg',0.70224336,0.45478525,0.686860351,0.00318187,0.000534972,0.000726069,0.713673849,0.487367241
'im_1234.jpg',1.583747841,1.313253903,1.650796894,0.011719426,0.002358527,0.001952817,2.752358023,2.441204601
'im_1235.jpg',1.462177426,0.977597859,1.266308093,0.007799572,0.000926138,0.000850357,1.894808888,1.596804614
'im_1236.jpg',1.197462748,0.764253044,0.996466709,0.006789435,0.000601723,0.000452016,1.500151936,1.298562903
'im_1237.jpg',0.844896005,0.742780708,1.065485638,0.002874502,0.000808688,0.000591706,0.696185297,0.374107973
'im_1238.jpg',1.181942893,1.084755818,1.241340184,0.006564969,0.001661622,0.002832119,1.643974016,1.383852246
'im_1239.jpg',0.818554695,0.695212699,0.96205389,0.001972081,0.000631394,0.00065242,0.637757373,0.302091266
'im_124.jpg',0.375615909,0.495719576,0.355900531,6.36E-06,0.001028417,0.002883071,3.45E-01,0.012780457
'im_1240.jpg',1.141777504,1.085950858,1.21605155,0.004728941,0.000760655,0.000393584,1.209519044,0.915936569
'im_1241.jpg',0.472185818,0.365796723,0.584822889,0.001662641,0.000158914,0.00018223,0.464474119,0.20194543
'im_1242.jpg',0.994158301,0.61947641,0.72372529,0.004512255,0.000383135,0.000469003,0.969457756,0.732603866
'im_1243.jpg',1.275164642,1.041226441,1.109301098,0.007516733,0.003152916,0.003234725,2.153105393,1.87878198
'im_1244.jpg',0.889442804,0.65187687,0.798783116,0.003755696,0.000433398,0.000618998,0.859910859,0.619589495
'im_1245.jpg',1.240143895,0.967577008,1.117404218,0.005126195,0.001073907,0.000818909,1.174894198,0.860479727
'im_1246.jpg',1.208023627,0.974689013,1.295352721,0.003840283,0.000856435,0.001924911,0.887855211,0.502880303
'im_1247.jpg',0.688449362,0.372813916,0.72988022,0.007129057,0.000171997,0.0003573,1.29433133,1.209894923
'im_1248.jpg',1.112990491,1.01258499,1.09082489,0.005155184,0.001225183,0.001203107,1.386208902,1.089352782
'im_1249.jpg',0.539540602,0.379422159,0.810464713,0.002766319,0.00024299,0.000353456,0.524560742,0.282597377
'im_125.jpg',1.105056546,1.161155339,1.40456898,0.001690259,0.001285149,0.000773822,1.016052078,0.445698118
'im_1250.jpg',0.704643287,0.389853567,0.489273074,0.002603954,0.000941917,0.000331274,0.64313126,0.434645149
'im_1251.jpg',1.261665124,1.06307466,1.270985395,0.006488495,0.001137677,0.00085167,1.350958191,1.073060638
'im_1252.jpg',0.873723134,0.698583676,0.910461699,0.005175527,0.000913401,0.000878728,1.028153765,0.795303717
'im_1253.jpg',0.653454487,0.220673932,0.644280631,0.003829099,4.76E-05,0.000139829,0.76144078,0.571247838
'im_1254.jpg',1.023189782,1.236945573,1.407934782,0.006269283,0.002375167,0.001595546,1.758462504,1.471908728
'im_1255.jpg',0.977877869,0.85282376,1.27856098,0.003920532,0.001054115,0.000823168,1.075696619,0.794922094
'im_1256.jpg',1.340894264,1.194054041,1.535216504,0.005975418,0.001192422,0.001656825,1.622561287,1.232629804
'im_1257.jpg',0.783818539,0.582549109,0.509651452,0.00630914,0.001302192,0.002378749,1.224238977,1.113059613
'im_1258.jpg',0.572876423,0.606672695,0.838113316,0.00237782,0.000482057,0.0003776,0.534892832,0.299035697
'im_1259.jpg',0.738429268,0.404019601,0.725854538,0.002025296,0.000611134,0.000997674,0.549880363,0.257058504
'im_126.jpg',0.953864625,0.731434187,1.009729803,0.005372163,0.000588872,0.00095683,1.18983127,1.002078367
'im_1260.jpg',1.248697822,1.332889013,1.573016566,0.007108816,0.002277599,0.00173159,1.980821444,1.6543308
'im_1261.jpg',0.806292847,0.745116886,1.012750884,0.001450236,0.000425882,0.000357678,0.515177954,0.113535062
'im_1262.jpg',1.008858685,0.869743004,1.217700489,0.0032418,0.000929591,0.000712415,0.963461166,0.598559965
'im_1263.jpg',0.856645989,0.868329038,1.127111011,0.003239674,0.000857661,0.000509631,0.882356997,0.557030812
'im_1264.jpg',0.682818341,0.629517159,0.733252349,0.000138754,7.21E-05,0.000119113,4.42E-01,0.009959698
'im_1265.jpg',0.861956432,0.73291565,0.772680857,0.003876818,0.001177688,0.001404603,0.934350887,0.733339365
'im_1266.jpg',0.695394108,0.414817201,0.6343677,0.003988556,0.000892878,0.000826563,0.783121918,0.622543199
'im_1267.jpg',1.218368399,1.187133703,1.660194727,0.004270892,0.000925357,0.000863253,1.235242083,0.877073798
'im_1268.jpg',1.017396878,1.016684486,1.218998267,0.00395198,0.005092821,0.003931638,1.962795512,1.592472056
'im_1269.jpg',0.941497132,0.696832779,1.107278048,0.003602897,0.000244006,0.000242518,0.854071776,0.585355723
'im_127.jpg',0.810368534,0.728510877,1.032943093,0.003010377,0.000312169,0.000353413,0.716585214,0.472585987
'im_1270.jpg',0.846993671,0.747656462,0.64816125,0.005329719,0.002509152,0.002048496,1.260097455,1.079740847
'im_1271.jpg',1.2387347,1.105804575,1.438768464,0.008512296,0.001346908,0.001096291,1.964428976,1.739658012
'im_1272.jpg',1.135796222,0.931734955,1.125612552,0.007276588,0.001133009,0.000837317,1.587920657,1.382238264
'im_1273.jpg',1.271976758,1.093812536,1.23774375,0.00357661,0.000954522,0.000560311,1.057418226,0.642790762
'im_1274.jpg',0.790065207,0.657199396,1.044210845,0.004863434,0.000428899,0.000345916,0.961299085,0.779645604
'im_1275.jpg',0.831449488,0.514642136,1.154660668,0.003568944,0.000643877,0.001967359,0.776853474,0.530945355
'im_1276.jpg',0.667551458,0.549266278,0.740497932,0.000782102,0.0001452,0.000124149,0.482698919,0.089835101
'im_1277.jpg',0.928524216,0.605438728,0.71424059,0.004809493,0.000814798,0.000572405,1.141622032,0.944189555
'im_1278.jpg',0.890384833,0.701551852,1.057987148,0.004135205,0.000719013,0.001108655,0.90900145,0.690404263
'im_1279.jpg',0.758344107,0.839429277,0.955068091,0.001875288,0.00045462,0.000666552,0.585531286,0.257162773
'im_128.jpg',1.214011979,1.071116423,1.251744884,0.008405839,0.001025369,0.000983276,1.857594026,1.644064475
'im_1280.jpg',0.91889006,1.001928964,1.416205295,0.003474146,0.00178569,0.000732429,1.033119893,0.707857564
'im_1281.jpg',1.104659398,0.829141535,0.953691966,0.002281658,0.000333102,0.000502708,0.657448894,0.294604048
'im_1282.jpg',1.17887328,1.024963155,1.47825996,0.006742254,0.001172684,0.001444066,1.627969361,1.372296873
'im_1283.jpg',0.668555112,0.515421581,0.690430229,0.003692193,0.000606005,0.000398465,0.81867036,0.657191275
'im_1284.jpg',0.938611588,0.692955717,1.214503992,0.003212928,0.000219986,0.000345411,0.749553281,0.4341318
'im_1285.jpg',0.610924097,0.345101501,0.506973233,0.000886037,0.000568618,0.000486057,0.425921912,0.080913401
'im_1286.jpg',1.232565305,1.16673791,1.205085722,0.007242917,0.002133716,0.001625912,1.958855536,1.636905988
'im_1287.jpg',0.959445423,0.685447061,0.953672729,0.001327033,0.000129414,0.000251016,0.622851777,0.100007594
'im_1288.jpg',1.070852632,0.900904096,1.186869659,0.001460772,0.000319861,0.000394871,0.656149417,0.136235496
'im_1289.jpg',0.73068184,0.556937898,0.763662137,0.001192345,0.000549208,0.000199533,0.548944654,0.161045282
'im_129.jpg',0.983132581,0.674715471,0.987690041,0.007755898,0.000341229,0.000237132,1.448332208,1.316219448
'im_1290.jpg',0.899160771,0.373636206,0.707673182,0.001475432,5.63E-05,0.000180321,0.624536237,0.173712639
'im_1291.jpg',1.2441828,1.096151603,1.328732229,0.007488379,0.001627264,0.001245811,1.933040512,1.625279044
'im_1292.jpg',1.178962691,1.035120285,1.34902507,0.004318539,0.000706101,0.001191768,1.16599237,0.845127128
'im_1293.jpg',0.906415632,1.063525826,1.262267253,0.00362754,0.003207938,0.001710766,0.961310493,0.744634841
'im_1294.jpg',1.41226409,0.630830739,0.827448232,0.005466444,0.000938023,0.000488795,1.471488793,1.135754645
'im_1295.jpg',1.067445123,1.054017881,1.256598262,0.008655437,0.001610761,0.001395271,1.92890739,1.701950545
'im_1296.jpg',1.19962094,0.670346499,1.106171309,0.004944357,0.000275604,0.00037239,1.136217772,0.86786981
'im_1297.jpg',0.55744613,0.391556975,0.557231394,0.001104105,0.001511248,0.001028652,0.432357817,0.068319438
'im_1298.jpg',1.629614773,1.235453176,1.116657164,0.014412144,0.003050572,0.005003129,3.502916619,3.270992853
'im_1299.jpg',1.055021258,0.998664894,1.274585701,0.009819125,0.001087827,0.00106631,1.968034965,1.799015055
'im_13.jpg',0.80376114,0.660567554,1.005904787,0.002599032,0.00080435,0.000623941,0.859579447,0.471825932
'im_130.jpg',1.18951804,0.880722963,1.235969931,0.004850855,0.001087661,0.000560068,1.204630661,0.896733051
'im_1300.jpg',1.246609726,1.182601793,1.476549295,0.007489804,0.002024397,0.001221993,2.052443738,1.741332168
'im_1301.jpg',0.90332505,0.382760623,0.553444221,0.004072294,0.00075662,0.00028641,0.777269575,0.552628034
'im_1302.jpg',0.968951834,0.679990133,1.063087666,0.00247531,0.000176909,0.000174802,0.623558264,0.239529619
'im_1303.jpg',0.642456139,0.408241137,0.511645341,0.002634194,0.00117321,0.001009895,0.663145724,0.45238301
'im_1304.jpg',1.122562509,0.713814992,1.053807097,0.004080314,0.000884354,0.000374023,1.110887988,0.818591484
'im_1305.jpg',0.955061493,0.399848079,0.503406109,0.004274217,0.000251194,0.000384924,0.891178291,0.693195165
'im_1306.jpg',0.929805194,0.328297838,0.648979086,0.005156252,0.000230867,0.000228007,0.983194906,0.81904788
'im_1307.jpg',1.226289904,1.141571072,1.276113139,0.005135764,0.00107596,0.000520188,1.350267354,1.009962573
'im_1308.jpg',1.032909392,0.6416478,0.877086788,0.003553209,0.000789331,0.000605689,0.919134544,0.60418123
'im_1309.jpg',0.759721869,1.183581584,1.316732875,0.002468548,0.006571599,0.008472033,1.615298299,1.401147494
'im_131.jpg',0.802887853,0.814221598,0.897178461,0.004893618,0.002140666,0.002062542,1.34939268,1.128947214
'im_1310.jpg',1.120872514,0.678066343,0.90516848,0.003656109,0.00029051,0.000423004,0.871162446,0.503718781
'im_1311.jpg',0.704092853,0.355082096,0.77488849,0.004279761,0.000390085,0.000264637,0.7979872,0.661454113
'im_1312.jpg',0.704854007,0.276380634,0.394133888,0.00291701,0.000297013,0.000380503,0.571341278,0.304800902
'im_1313.jpg',0.917368129,0.745520831,0.786849603,0.004672621,0.001719359,0.001184551,1.027066615,0.866746513
'im_1314.jpg',1.07048423,0.523237404,0.715906358,0.004484311,0.000264967,0.000182897,0.986836846,0.746586544
'im_1315.jpg',1.136413993,0.706704379,0.864830578,0.006284578,0.000648009,0.000955297,1.300067543,1.117438593
'im_1316.jpg',0.748914533,0.696340208,0.767641635,0.003636664,0.000870722,0.001135095,0.897780992,0.641899388
'im_1317.jpg',0.811123868,0.830148815,1.313553426,0.005983585,0.000861834,0.000500381,1.170029995,1.004692857
'im_1318.jpg',1.035683406,0.778971753,1.072199587,0.00787498,0.000613575,0.000791333,1.581447901,1.41480823
'im_1319.jpg',0.706231175,0.634755661,0.982377496,0.002627549,0.000392841,0.000360113,0.554425035,0.289826458
'im_132.jpg',0.524372088,0.468200469,0.655654761,0.00108362,0.00030663,0.000230062,0.417248217,0.133355065
'im_1320.jpg',1.144469482,0.948333511,1.258571631,0.005334999,0.000698197,0.000605827,1.108831696,0.825513707
'im_1321.jpg',1.016769868,0.989562395,0.942583664,0.005591295,0.001606853,0.002688145,1.449612377,1.169334641
'im_1322.jpg',1.243344211,1.093909788,1.284163768,0.00260587,0.000697329,0.001059725,0.980754279,0.489654157
'im_1323.jpg',0.987081543,0.905901517,1.113852543,0.003936324,0.000681082,0.000839098,0.970543911,0.736489483
'im_1324.jpg',1.022384423,0.931778137,1.084614428,0.008980601,0.001392393,0.001168241,2.07971871,1.901000299
'im_1325.jpg',1.326777318,1.013144846,1.183050652,0.00625449,0.000729944,0.000616152,1.439182123,1.156093214
'im_1326.jpg',1.39355722,1.329923031,1.539272143,0.005527428,0.002172363,0.001096144,1.782228176,1.35749976
'im_1327.jpg',0.673739887,0.607245083,0.963581356,0.001707313,0.001281129,0.00098715,0.522970013,0.24118326
'im_1328.jpg',0.506058983,0.426473932,0.465036022,0.002879798,0.000394381,0.00048278,0.578983499,0.335926726
'im_1329.jpg',0.808553876,0.643471864,0.744760103,0.004589013,0.000438427,0.001207126,0.813098925,0.616097931
'im_133.jpg',0.98505239,0.914718583,1.085688887,0.004824102,0.000978115,0.001686352,1.170037003,0.919659066
'im_1330.jpg',0.948592503,0.926951131,1.241519404,0.004535772,0.00074207,0.000662711,1.04871017,0.790905677
'im_1331.jpg',1.225605146,0.903659434,1.086779394,0.004316691,0.00052008,0.000675875,1.121586143,0.775592764
'im_1332.jpg',0.893469034,0.855594243,1.152273002,0.001054705,0.000414983,0.000417674,0.554204187,0.149774243
'im_1333.jpg',1.304065918,0.815586102,0.83534905,0.006511468,0.000894768,0.000599045,1.595448581,1.332936716
'im_1334.jpg',0.977309355,0.588677225,0.684872779,0.00563682,0.001168792,0.001126684,1.363999282,1.184332017
'im_1335.jpg',0.9559286,0.693510661,1.025662275,0.005258345,0.000730304,0.000674026,1.018036606,0.802711959
'im_1336.jpg',1.170734792,0.915274875,0.96842018,0.002653529,0.00065724,0.000973861,0.719599957,0.233033364
'im_1337.jpg',0.455065724,0.462900424,0.823814263,0.000426311,0.000192921,0.000403627,0.4440733,0.042702264
'im_1338.jpg',1.474725104,0.868718669,1.400124288,0.007445244,0.000347609,0.000638178,1.671567034,1.403669974
'im_1339.jpg',1.513504826,1.209447137,1.351203519,0.009211356,0.001602965,0.001144988,2.308352738,1.966616653
'im_134.jpg',1.107829552,0.945536658,1.32033344,0.003499983,0.000574466,0.000355812,0.946498168,0.559882198
'im_1340.jpg',0.990281203,0.87206123,1.002334965,0.004947163,0.001213407,0.001727239,1.157186586,0.92652799
'im_1341.jpg',1.046941873,0.667946847,0.807031422,0.006052909,0.000714456,0.000695211,1.252825667,1.059897709
'im_1342.jpg',0.632278938,0.633955448,0.802868808,0.002300551,0.000446752,0.000513385,0.480209384,0.175166073
'im_1343.jpg',0.588185349,0.417581428,0.387200242,0.001393512,0.000260314,0.000269781,0.475737187,0.174541381
'im_1344.jpg',0.780810005,0.378531567,0.579479217,0.001902047,0.000323358,0.000270018,0.522130248,0.174797146
'im_1345.jpg',1.055280648,0.926502888,1.03251715,0.005574584,0.002961599,0.001606561,1.511209409,1.235261936
'im_1346.jpg',0.567584783,0.428712706,0.672472868,0.00248876,0.001208692,0.000896353,0.665096061,0.476617073
'im_1347.jpg',0.937549343,0.518693772,1.075856863,0.005576272,0.000876905,0.00093659,1.22590024,1.042937432
'im_1348.jpg',0.983048118,0.974386472,1.119216318,0.00356721,0.000925172,0.000821747,0.950662187,0.647853081
'im_1349.jpg',0.898452552,0.594644142,0.747752966,0.00163778,0.000440502,0.000225823,0.633694814,0.224002401
'im_135.jpg',0.848211467,0.728289472,1.02094234,0.005896981,0.000547863,0.000488099,1.213570197,1.069086805
'im_1350.jpg',1.242688527,0.993076842,1.299445802,0.005218297,0.000969348,0.000682085,1.436716964,1.097257877
'im_1351.jpg',0.330813118,0.778775767,0.789041964,0.003446483,0.000800914,0.000475182,0.726623827,0.594122786
'im_1352.jpg',0.981042399,0.666484184,0.923347845,0.005663578,0.001482946,0.001428948,1.415916391,1.213599173
'im_1353.jpg',0.818553709,0.7548717,0.760550756,0.004575441,0.002028553,0.00230457,1.194015708,1.004062732
'im_1354.jpg',0.962890257,0.898224294,1.202777688,0.002649501,0.000407177,0.000358087,0.647300824,0.32058234
'im_1355.jpg',0.739493584,0.634254075,0.958480371,0.001798816,0.000604203,0.000696343,0.571106369,0.265097578
'im_1356.jpg',1.150561401,1.054538784,1.394070857,0.005315963,0.00121583,0.000762009,1.399344304,1.099198174
'im_1357.jpg',0.806675005,0.828763205,0.89734199,0.005808349,0.001530932,0.000833043,1.340630117,1.183274452
'im_1358.jpg',1.539425532,1.26365691,1.457445866,0.007443531,0.002447987,0.002021995,2.078499361,1.67758041
'im_1359.jpg',0.84820364,0.847962189,0.972688895,0.006580374,0.001883569,0.000913742,1.713925701,1.493066097
'im_136.jpg',0.808474166,0.478278279,0.94375569,0.001676032,0.000126664,0.00018813,0.573093145,0.196494399
'im_1360.jpg',0.847926002,0.83049893,0.974381364,0.00507127,0.00157372,0.001080804,1.278228724,1.091597786
'im_1361.jpg',1.036834217,0.903613782,1.241309115,0.004381705,0.000194852,0.000250631,0.941556003,0.682550513
'im_1362.jpg',0.794786302,0.547896263,0.799800476,0.006376464,0.001259266,0.000724727,1.472895118,1.301121318
'im_1363.jpg',0.73169263,0.668523725,0.777406307,0.003723686,0.001790061,0.002032938,0.554025415,0.348363162
'im_1364.jpg',1.193929747,0.620639284,1.008407379,0.003930556,0.000108654,0.000199597,0.941471672,0.606211921
'im_1365.jpg',0.835642918,0.462624953,0.59966926,0.000664733,0.000277404,0.000127847,0.57370311,0.083777747
'im_1366.jpg',0.553536181,0.400599234,0.398416704,0.00286915,0.000434415,0.00044429,0.550884476,0.322871721
'im_1367.jpg',0.90115398,0.704053221,1.084615554,0.003993689,0.000791086,0.000715178,0.981760165,0.729148506
'im_1368.jpg',1.595773295,1.280579746,1.394948045,0.012786672,0.002403983,0.001971919,3.179889291,2.866712093
